,Unnamed: 0,region_name,country_code,province_name,city_name,region_city_rank,attractions_url,30_attractions_char
60,60,UNITED STATES,US,SOUTH CAROLINA,MYRTLE BEACH,21,https://www.tripadvisor.com/Attractions-g54359-Activities-oa0-Myrtle_Beach_South_Carolina.html,"['Shopping Malls', 'Aquariums', 'Points of Interest & Landmarks • Rides & Activities', 'State Parks', 'Theaters', 'Beaches', 'Piers & Boardwalks', 'Speciality Museums', 'Arenas & Stadiums', 'Shopping Malls', 'Factory Outlets', 'Art Museums', 'Speciality Museums', 'Speciality Museums', 'Amusement & Theme Parks', 'Beaches', 'Playgrounds', 'Breweries', 'Piers & Boardwalks', 'Theaters', 'Speciality Museums', 'Piers & Boardwalks', 'Factory Outlets', 'Military Museums • Speciality Museums', 'Convention Centers', 'Shopping Malls', 'Water Parks', 'Points of Interest & Landmarks • Piers & Boardwalks', ""Children's Museums"", 'Amusement & Theme Parks']"
61,61,UNITED STATES,US,MASSACHUSETTS,BOSTON,22,https://www.tripadvisor.com/Attractions-g60745-Activities-oa0-Boston_Massachusetts.html,"['Arenas & Stadiums', 'Historic Walking Areas', 'Art Museums', 'Parks • Gardens', 'Neighborhoods', 'Ships • History Museums', 'Points of Interest & Landmarks • Libraries', 'Speciality Museums • Libraries', 'Parks', 'Gardens • Art Museums', 'Breweries', 'Monuments & Statues • History Museums', 'Ships', 'Historic Sites • Churches & Cathedrals', 'History Museums', 'Neighborhoods', 'Points of Interest & Landmarks • Shopping Malls', 'Science Museums', 'Points of Interest & Landmarks', 'Neighborhoods', 'Points of Interest & Landmarks • Scenic Walking Areas', 'Aquariums', 'Historic Sites • Cemeteries', 'Parks • Gardens', 'Historic Sites • History Museums', 'State Parks', 'Historic Sites • Monuments & Statues', 'Arenas & Stadiums • Civic Centres', 'Neighborhoods', 'Parks • Jogging Paths & Tracks']"
62,62,UNITED STATES,US,TEXAS,DALLAS,23,https://www.tripadvisor.com/Attractions-g55711-Activities-oa0-Dallas_Texas.html,"['Speciality Museums', 'Parks • Gardens', 'Points of Interest & Landmarks • Lookouts', 'Speciality Museums', 'Speciality Museums', 'Aquariums', 'Art Museums', 'Historic Sites • Monuments & Statues', 'Parks', 'Points of Interest & Landmarks', 'Symphonies • Architectural Buildings', 'Bodies of Water • Parks', 'Zoos', 'Neighborhoods', 'Speciality Museums', 'Shopping Malls', 'Speciality Museums', 'Points of Interest & Landmarks', 'Sports Complexes • Arenas & Stadiums', 'Gardens • Art Museums', 'Educational sites', 'Neighborhoods', 'Hiking Trails', 'Shopping Malls', 'Shopping Malls', 'Speciality Museums', 'Breweries', 'Neighborhoods', 'Art Galleries • Art Museums', 'Monuments & Statues']"
63,63,UNITED STATES,US,TEXAS,AUSTIN,24,https://www.tripadvisor.com/Attractions-g30196-Activities-oa0-Austin_Texas.html,"['Historic Sites • Architectural Buildings', 'Speciality Museums • History Museums', 'Hiking Trails', 'History Museums', 'Bodies of Water • Hot Springs & Geysers', 'Historic Sites • Architectural Buildings', 'Points of Interest & Landmarks', 'Parks • Gardens', 'Nature & Wildlife Areas • Gardens', 'Lookouts • Parks', 'Points of Interest & Landmarks', 'Neighborhoods', 'Educational sites', 'Theaters', 'Nature & Wildlife Areas', 'Theaters', 'Theaters', 'Military Museums', 'Gardens', 'Bodies of Water', 'State Parks', 'Art Galleries • Points of Interest & Landmarks', 'Parks • Gardens', 'Shopping Malls', 'Visitor Centers', 'Cemeteries', 'Theaters', 'Monuments & Statues', 'Biking Trails • Hiking Trails', ""Science Museums • Children's Museums""]"
64,64,UNITED STATES,US,WASHINGTON,SEATTLE,25,https://www.tripadvisor.com/Attractions-g60878-Activities-oa0-Seattle_Washington.html,"['Art Galleries • Art Museums', 'Speciality Museums', 'Farmers Markets', 'Points of Interest & Landmarks • Observation Decks & Towers', 'Parks', 'Ferries', 'Arenas & Stadiums', 'Architectural Buildings • Observation Decks & Towers', 'Bodies of Water • Points of Interest & Landmarks', 'Speciality Museums', 'Nature & Wildlife Areas • Parks', 'Bodies of Water • Parks', 'Nature & Wildlife Areas • Zoos', 'Speciality Museums • History Museums', 'Beaches', 'Architectural Buildings • Libraries', 'Parks', 'Aquariums', 'Observation Decks & Towers', 'Parks • Jogging Paths & Tracks', 'Points of Interest & Landmarks • Gardens', 'Educational sites', 'Speciality Museums', 'Cemeteries', 'Gardens', 'Amusement & Theme Parks', 'Monuments & Statues', 'Gardens', 'Parks', 'Farmers Markets']"
65,65,UNITED STATES,US,NEW JERSEY,ATLANTIC CITY,26,https://www.tripadvisor.com/Attractions-g29750-Activities-oa0-Atlantic_City_New_Jersey.html,"['Piers & Boardwalks', 'Casinos', 'Shopping Malls', 'Factory Outlets • Shopping Malls', 'Lighthouses', 'Casinos', 'Casinos', 'Casinos', 'Monuments & Statues', 'Casinos', 'Amusement & Theme Parks', 'Casinos', 'Shopping Malls', 'Casinos', 'Aquariums', 'Trams', 'Casinos', 'Convention Centers', 'Casinos', 'Distilleries', 'Marinas • Points of Interest & Landmarks', 'Casinos', 'Visitor Centers', 'Monuments & Statues', 'Visitor Centers', 'Art Galleries', 'History Museums', 'Amusement & Theme Parks', 'Piers & Boardwalks', 'Piers & Boardwalks']"
66,66,UNITED STATES,US,ARIZONA,PHOENIX,27,https://www.tripadvisor.com/Attractions-g31310-Activities-oa0-Phoenix_Arizona.html,"['Gardens', 'Speciality Museums', 'Speciality Museums • Art Museums', 'Mountains', 'Arenas & Stadiums', 'Parks', 'Geologic Formations', 'Speciality Museums', ""Children's Museums"", 'Parks', 'Nature & Wildlife Areas • Hiking Trails', 'Art Museums', 'Zoos', 'Mountains', 'Historic Sites', 'Historic Sites • Theaters', 'Historic Sites', 'Lookouts', 'Theaters', 'Religious Sites • Churches & Cathedrals', 'Speciality Museums', 'Nature & Wildlife Areas', 'Speciality Museums', 'Science Museums', 'Libraries', 'Shopping Malls', 'Gardens', 'Symphonies', 'Castles • Mysterious Sites', 'Speciality Museums • History Museums']"
67,67,UNITED STATES,US,COLORADO,DENVER,28,https://www.tripadvisor.com/Attractions-g33388-Activities-oa0-Denver_Colorado.html,"['Art Galleries • Gardens', 'Arenas & Stadiums', 'Natural History Museums • Science Museums', 'Mountains', 'Art Museums', 'Historic Sites', 'Speciality Museums • Art Museums', 'Distilleries', 'Zoos', 'Speciality Museums • Historic Sites', 'Scenic Drives', 'Government Buildings', 'Arenas & Stadiums', 'Speciality Museums', 'Speciality Museums', 'Architectural Buildings • Aquariums', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks • Historic Walking Areas', 'Parks • Gardens', 'Speciality Museums', 'Speciality Museums', 'Architectural Buildings • Religious Sites', 'Government Buildings', 'Theaters', 'Neighborhoods • Historic Walking Areas', 'Biking Trails', 'Art Museums', 'Parks', 'History Museums', 'Convention Centers']"
68,68,UNITED STATES,US,PENNSYLVANIA,PHILADELPHIA,29,https://www.tripadvisor.com/Attractions-g60795-Activities-oa0-Philadelphia_Pennsylvania.html,"['History Museums', 'Historic Sites • Government Buildings', 'Art Museums', 'Flea & Street Markets', 'Art Museums', 'Historic Sites • Points of Interest & Landmarks', 'Historic Sites • Historic Walking Areas', 'Arenas & Stadiums', 'Visitor Centers', 'Monuments & Statues', 'History Museums', 'Art Museums', 'Speciality Museums • Educational sites', 'Speciality Museums', 'Art Galleries • Art Museums', 'Speciality Museums • History Museums', 'Historic Sites • Religious Sites', 'Historic Sites', 'Speciality Museums', 'Historic Sites • Architectural Buildings', 'Points of Interest & Landmarks', 'Theaters • Civic Centres', 'Speciality Museums • Science Museums', 'Government Buildings', 'Speciality Museums', 'Speciality Museums • Science Museums', 'Historic Sites • Churches & Cathedrals', 'Libraries • Religious Sites', 'Zoos', 'Nature & Wildlife Areas • Gardens']"
69,69,UNITED STATES,US,NORTH CAROLINA,CHARLOTTE,30,https://www.tripadvisor.com/Attractions-g49022-Activities-oa0-Charlotte_North_Carolina.html,"['Libraries', 'Speciality Museums', 'Speciality Museums • Science Museums', 'Amusement & Theme Parks', 'Parks', 'Arenas & Stadiums', 'Theaters', 'Arenas & Stadiums', 'Speciality Museums', 'Speciality Museums', 'Shopping Malls', 'Speciality Museums', 'Arenas & Stadiums', 'Breweries', 'Gardens', 'Nature & Wildlife Areas', 'Art Museums', 'Hiking Trails', 'Parks', ""Children's Museums"", 'Neighborhoods', 'Factory Outlets', 'Art Museums', 'Breweries', 'Art Museums', 'Convention Centers', 'Nature & Wildlife Areas • Hiking Trails', 'Observation Decks & Towers', 'Gardens', 'Historic Sites • History Museums']"
70,70,UNITED STATES,US,INDIANA,INDIANAPOLIS,31,https://www.tripadvisor.com/Attractions-g37209-Activities-oa0-Indianapolis_Indiana.html,"[""Children's Museums"", 'Speciality Museums • Auto Racing Tracks', 'Speciality Museums • Historic Sites', 'Zoos', 'Historic Sites', 'Points of Interest & Landmarks', 'Sports Complexes', 'Arenas & Stadiums', 'Speciality Museums', 'Military Museums • Monuments & Statues', 'Points of Interest & Landmarks • Monuments & Statues', 'Speciality Museums', 'Monuments & Statues', 'Parks', 'Arenas & Stadiums', 'Escape Games', 'Parks • Gardens', 'Convention Centers', 'Cemeteries', 'Sporting Events', 'Architectural Buildings', 'History Museums', 'Speciality Museums', 'Speciality Museums', 'Architectural Buildings', 'Shopping Malls', 'Theaters', 'History Museums', 'Gardens', 'Breweries']"
71,71,UNITED STATES,US,FLORIDA,KEY WEST,32,https://www.tripadvisor.com/Attractions-g34345-Activities-oa0-Key_West_Florida_Keys_Florida.html,"['Nature & Wildlife Areas', 'Speciality Museums', 'National Parks', 'Historic Sites • Points of Interest & Landmarks', 'Points of Interest & Landmarks • Piers & Boardwalks', 'Points of Interest & Landmarks', 'Historic Sites • State Parks', 'Scenic Drives', 'Military Museums • Ships', 'Points of Interest & Landmarks', 'Lighthouses • History Museums', 'Speciality Museums', 'Churches & Cathedrals', 'Distilleries', 'Historic Sites • Gardens', 'Art Galleries', 'Points of Interest & Landmarks • Historic Walking Areas', 'Art Galleries', 'Natural History Museums • Aquariums', 'Reefs', 'Speciality Museums • Art Museums', 'Churches & Cathedrals', 'Historic Sites • Gardens', 'Cemeteries', 'Historic Sites • Gardens', 'Art Museums • History Museums', 'Nature & Wildlife Areas', 'Speciality Museums • Historic Sites', 'Points of Interest & Landmarks', 'Speciality Museums • Historic Sites']"
72,72,UNITED STATES,US,NEW YORK,BROOKLYN,33,https://www.tripadvisor.com/Attractions-g60827-Activities-oa0-Brooklyn_New_York.html,"['Historic Walking Areas', 'Neighborhoods', 'Parks', 'Gardens', 'Art Galleries • Historic Sites', 'Cemeteries', 'Breweries', 'Parks', 'Neighborhoods', 'Speciality Museums', 'Arenas & Stadiums', 'Neighborhoods', 'Religious Sites', 'Neighborhoods', 'Ferries', 'Neighborhoods', 'Neighborhoods', 'Distilleries', 'Flea & Street Markets', 'Amusement & Theme Parks', 'Beaches', 'Libraries', 'Bridges', 'Points of Interest & Landmarks', 'Neighborhoods', 'Aquariums', 'Arenas & Stadiums', 'Theaters', 'Points of Interest & Landmarks', 'Escape Games']"
73,73,UNITED STATES,US,CALIFORNIA,ANAHEIM,34,https://www.tripadvisor.com/Attractions-g29092-Activities-oa0-Anaheim_California.html,"['Amusement & Theme Parks • Disney Parks & Activities', 'Amusement & Theme Parks', 'Points of Interest & Landmarks • Disney Parks & Activities', 'Arenas & Stadiums', 'Points of Interest & Landmarks', 'Convention Centers', 'Arenas & Stadiums', 'Rides & Activities', 'Rides & Activities', 'Amusement & Theme Parks', 'Disney Parks & Activities', 'Parks', 'Amusement & Theme Parks • Rides & Activities', 'Rides & Activities', 'Rides & Activities', 'Rides & Activities', 'Neighborhoods', 'Playgrounds', 'Rides & Activities', 'Rides & Activities', 'Rides & Activities', 'Art Galleries', 'Amusement & Theme Parks', 'Rides & Activities', 'Rides & Activities', 'Rides & Activities', 'Rides & Activities', 'Rides & Activities', 'Rides & Activities', 'Rides & Activities']"
74,74,UNITED STATES,US,VIRGINIA,VIRGINIA BEACH,35,https://www.tripadvisor.com/Attractions-g58277-Activities-oa0-Virginia_Beach_Virginia.html,"['Piers & Boardwalks', 'Military Museums • Speciality Museums', 'Distilleries', 'State Parks • Nature & Wildlife Areas', 'Beaches', 'Beaches', 'Science Museums • Aquariums', 'Historic Sites • Points of Interest & Landmarks', 'Parks', 'Nature & Wildlife Areas', 'Points of Interest & Landmarks • Monuments & Statues', 'Parks • Scenic Walking Areas', 'Beaches', 'State Parks', 'Water Parks', 'Points of Interest & Landmarks • Monuments & Statues', 'Historic Sites • Libraries', 'Speciality Museums', 'Points of Interest & Landmarks', 'Convention Centers', 'Farms', 'Beaches • Playgrounds', 'Beaches', 'Speciality Museums', 'Art Galleries • Art Museums', 'Beaches', 'Points of Interest & Landmarks • Monuments & Statues', 'Historic Sites', 'Distilleries', 'Shopping Malls']"
75,75,UNITED STATES,US,GEORGIA,SAVANNAH,36,https://www.tripadvisor.com/Attractions-g60814-Activities-oa0-Savannah_Georgia.html,"['Historic Sites • Historic Walking Areas', 'Religious Sites', 'Parks', 'Cemeteries', 'Theaters', 'Historic Sites • Mysterious Sites', 'Speciality Museums • Historic Sites', 'Points of Interest & Landmarks', 'Historic Sites • History Museums', 'Military Museums • History Museums', 'Speciality Museums • Educational sites', 'Religious Sites', 'Speciality Museums', 'Military Museums', 'Historic Sites • State Parks', 'Religious Sites', 'Historic Sites', 'History Museums', 'State Parks', 'Historic Sites', 'Cemeteries', 'History Museums', 'Nature & Wildlife Areas', 'Visitor Centers', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks • Historic Walking Areas', 'Art Museums', 'Points of Interest & Landmarks', 'Speciality Museums', 'History Museums']"
76,76,UNITED STATES,US,ARIZONA,SCOTTSDALE,37,https://www.tripadvisor.com/Attractions-g31350-Activities-oa0-Scottsdale_Arizona.html,"['Architectural Buildings', 'Nature & Wildlife Areas', 'Neighborhoods', 'Nature & Wildlife Areas', 'Amusement & Theme Parks', 'Zoos', 'Parks', 'Speciality Museums • Art Museums', 'Hiking Trails', 'Speciality Museums', 'Shopping Malls', 'Aquariums • Educational sites', 'Sports Complexes', 'Shopping Malls', 'Hiking Trails', 'Art Galleries • Points of Interest & Landmarks', 'Arenas & Stadiums', 'Nature & Wildlife Areas • Zoos', 'Civic Centres', 'Hiking Trails', 'Biking Trails • Equestrian Trails', 'Hiking Trails', 'Shopping Malls', 'Architectural Buildings • Shopping Malls', 'Casinos', 'Bodies of Water', 'Art Galleries • Points of Interest & Landmarks', 'Farms', 'Natural History Museums • Geologic Formations', 'Wineries & Vineyards']"
77,77,UNITED STATES,US,TENNESSEE,PIGEON FORGE,38,https://www.tripadvisor.com/Attractions-g55270-Activities-oa0-Pigeon_Forge_Tennessee.html,"['Gardens', 'Amusement & Theme Parks • Water Parks', 'Speciality Museums', 'Distilleries', 'Amusement & Theme Parks', 'Amusement & Theme Parks', 'Wineries & Vineyards', 'Amusement & Theme Parks', 'Shopping Malls', 'Wineries & Vineyards', 'Theaters', 'Speciality Museums', 'Distilleries', 'Amusement & Theme Parks', 'Amusement & Theme Parks • Rides & Activities', 'Distilleries • Historic Sites', 'Amusement & Theme Parks', 'Speciality Museums', 'Water Parks', 'Amusement & Theme Parks', 'Distilleries', 'Water Parks', 'Theaters', 'Amusement & Theme Parks', 'Points of Interest & Landmarks', 'Theaters', 'Amusement & Theme Parks', 'Speciality Museums', 'Parks', 'Distilleries']"
78,78,UNITED STATES,US,OHIO,COLUMBUS,39,https://www.tripadvisor.com/Attractions-g50226-Activities-oa0-Columbus_Ohio.html,"['Art Galleries • Historic Sites', 'Neighborhoods • Points of Interest & Landmarks', 'Science Museums', 'Historic Sites • Neighborhoods', 'Flea & Street Markets', 'Arenas & Stadiums', 'Theaters', 'Neighborhoods • Points of Interest & Landmarks', 'Art Museums', 'Parks', 'Theaters', 'Arenas & Stadiums', 'Architectural Buildings', 'Educational sites', 'Speciality Museums', 'Sports Complexes', 'Convention Centers', 'Speciality Museums • Art Museums', 'Gardens', 'History Museums', 'Escape Games', 'Speciality Museums', 'Parks', 'Parks • Gardens', 'Neighborhoods', 'Neighborhoods', 'Shopping Malls', 'Convention Centers', 'Historic Sites • Gardens', 'Government Buildings']"
79,79,UNITED STATES,US,OREGON,PORTLAND,40,https://www.tripadvisor.com/Attractions-g52024-Activities-oa0-Portland_Oregon.html,"['Gardens', 'Gardens', 'Gardens', 'Zoos • Parks', 'Points of Interest & Landmarks • Architectural Buildings', 'Forests • Religious Sites', 'Scenic Drives • Valleys', 'Parks • Hiking Trails', 'Zoos', 'Speciality Museums', 'Nature & Wildlife Areas • Parks', 'Speciality Museums', 'Bridges', 'Flea & Street Markets', 'Gardens', 'Farmers Markets', 'Trams', 'Public Transportation Systems', 'Parks • Gardens', 'Neighborhoods', 'Parks', 'Bridges', 'History Museums', 'Historic Sites • Theaters', 'Mountains • Parks', 'Monuments & Statues', 'Libraries', 'State Parks', 'Neighborhoods • Historic Walking Areas', 'Speciality & Gift Shops']"
80,80,UNITED STATES,US,PUERTO RICO,SAN JUAN,41,https://www.tripadvisor.com/Attractions-g147320-Activities-oa0-San_Juan_Puerto_Rico.html,"['Historic Sites • Neighborhoods', 'Historic Sites • Historic Walking Areas', 'Historic Sites', 'Historic Sites • Military Bases & Facilities', 'Points of Interest & Landmarks • Historic Walking Areas', 'Art Museums', 'Historic Sites • Churches & Cathedrals', 'Points of Interest & Landmarks', 'Shopping Malls', 'Cemeteries', 'Art Galleries', 'Beaches', 'Points of Interest & Landmarks', 'Art Museums • History Museums', 'Neighborhoods', 'Convention Centers', 'Monuments & Statues', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks • Historic Walking Areas', 'Bodies of Water', 'Zoos', 'Casinos', 'Beaches', 'Beaches', 'Government Buildings', 'Speciality Museums • Art Museums', 'Shopping Malls', 'Points of Interest & Landmarks', 'Historic Sites • Government Buildings', 'Speciality Museums']"
81,81,UNITED STATES,US,TENNESSEE,GATLINBURG,42,https://www.tripadvisor.com/Attractions-g60842-Activities-oa0-Gatlinburg_Tennessee.html,"['Distilleries', 'Distilleries', 'Aquariums', 'Amusement & Theme Parks • Lookouts', 'Distilleries', 'Wineries & Vineyards', 'Wineries & Vineyards', 'Wineries & Vineyards', 'National Parks', 'Trams • Amusement & Theme Parks', 'Wineries & Vineyards', 'Lookouts • Scenic Drives', 'Shopping Malls', 'Amusement & Theme Parks', 'Speciality Museums', 'Distilleries', 'Amusement & Theme Parks', 'Wineries & Vineyards', 'Amusement & Theme Parks', 'Observation Decks & Towers', 'Art Galleries', 'Points of Interest & Landmarks • Bridges', 'Amusement & Theme Parks', 'Art Galleries', 'Water Parks', 'Speciality Museums', 'Amusement & Theme Parks', 'Convention Centers', 'Historic Sites', 'Wineries & Vineyards']"
82,82,UNITED STATES,US,FLORIDA,JACKSONVILLE,43,https://www.tripadvisor.com/Attractions-g60805-Activities-oa0-Jacksonville_Florida.html,"['Nature & Wildlife Areas', 'Gardens • Art Museums', 'Zoos', 'Parks', 'Historic Sites', 'State Parks', 'Parks', 'Sports Camps & Clinics', 'Shopping Malls', 'Beaches', 'Flea & Street Markets', 'Theaters', 'Parks', 'Hiking Trails', 'Points of Interest & Landmarks', 'History Museums', 'Parks • History Museums', 'Arenas & Stadiums', 'Gardens', 'Arenas & Stadiums', 'Parks', 'Theaters', 'Breweries', 'Jogging Paths & Tracks', 'Arenas & Stadiums', 'Nature & Wildlife Areas • Parks', 'State Parks', 'Art Museums', 'Monuments & Statues', 'Parks']"
83,83,UNITED STATES,US,FLORIDA,SAINT PETERSBURG,44,https://www.tripadvisor.com/Attractions-g34607-Activities-oa0-St_Petersburg_Florida.html,"['Speciality Museums • Art Museums', 'Art Museums', 'Gardens', 'Art Galleries • Speciality Museums', 'Sports Complexes', 'Wineries & Vineyards', 'Art Museums', 'Sports Complexes • Arenas & Stadiums', 'Speciality Museums • Art Museums', 'History Museums', 'Nature & Wildlife Areas • Hiking Trails', 'Points of Interest & Landmarks • Historic Walking Areas', 'Parks', 'Parks', 'Flea & Street Markets', 'Speciality Museums • Art Museums', 'Parks', 'Distilleries', 'Theaters', 'Theaters', 'Art Galleries', 'Speciality Museums', 'Art Galleries', 'Horseback Riding Tours', 'Breweries', 'Parks', 'Dog Tracks', 'State Parks • Piers & Boardwalks', 'Gardens', 'Piers & Boardwalks • Scenic Walking Areas']"
84,84,UNITED STATES,US,SOUTH CAROLINA,CHARLESTON,45,https://www.tripadvisor.com/Attractions-g54171-Activities-oa0-Charleston_South_Carolina.html,"['Points of Interest & Landmarks • Parks', 'Historic Sites • Military Bases & Facilities', 'Historic Sites • Points of Interest & Landmarks', 'Bridges', 'Historic Sites • Gardens', 'Historic Sites • History Museums', 'Points of Interest & Landmarks • Flea & Street Markets', 'Gardens', 'Historic Sites', 'Architectural Buildings • Religious Sites', 'Historic Sites • Points of Interest & Landmarks', 'Theaters', 'Historic Sites • Points of Interest & Landmarks', 'History Museums', 'Historic Sites • Religious Sites', 'Historic Sites • Natural History Museums', 'Visitor Centers', 'Religious Sites', 'Universities & Schools', 'Cemeteries', 'Aquariums', 'Speciality Museums', 'Universities & Schools', 'Points of Interest & Landmarks • Fountains', 'Historic Sites', 'History Museums', 'Theaters', 'Historic Sites • History Museums', 'Art Galleries', 'Theaters']"
85,85,UNITED STATES,US,MISSOURI,SAINT LOUIS,46,https://www.tripadvisor.com/Attractions-g44881-Activities-oa0-Saint_Louis_Missouri.html,"['Points of Interest & Landmarks • Observation Decks & Towers', 'Zoos', 'Gardens', 'Speciality Museums', 'Arenas & Stadiums', 'Churches & Cathedrals', 'Parks', 'Farms', 'Art Museums', ""Children's Museums"", 'Theaters', 'Points of Interest & Landmarks • National Parks', 'Historic Sites', 'Science Museums', 'Parks', 'Points of Interest & Landmarks', 'Speciality Museums • Historic Sites', 'History Museums', 'History Museums', 'Theaters', 'Breweries', 'Parks', 'History Museums', 'Historic Sites • Points of Interest & Landmarks', 'Speciality Museums • Points of Interest & Landmarks', 'Parks', 'Architectural Buildings', 'Speciality Museums', 'Libraries', 'Cemeteries']"
86,86,UNITED STATES,US,MISSOURI,KANSAS CITY,47,https://www.tripadvisor.com/Attractions-g44535-Activities-oa0-Kansas_City_Missouri.html,"['Military Museums • History Museums', 'Art Museums', 'Speciality Museums • History Museums', 'Historic Sites', 'Arenas & Stadiums', 'Speciality Museums', 'Shopping Malls', 'Zoos', 'Science Museums', 'Breweries', 'Speciality Museums', 'Arenas & Stadiums', 'Distilleries', 'Theaters', 'Visitor Centers', 'Speciality Museums', 'Fountains', 'Flea & Street Markets', 'Theaters', ""Educational sites • Children's Museums"", 'Parks • Playgrounds', 'Aquariums', 'Amusement & Theme Parks • Water Parks', 'Public Transportation Systems', 'Amusement & Theme Parks', 'Speciality Museums', 'Gardens', 'Speciality Museums', 'Historic Sites • Parks', 'Art Museums']"
87,87,UNITED STATES,US,FLORIDA,CLEARWATER BEACH,48,https://www.tripadvisor.com/Attractions-g34141-Activities-oa0-Clearwater_Florida.html,"['Beaches', 'Historic Walking Areas • Biking Trails', 'Parks', 'Piers & Boardwalks', 'Wineries & Vineyards', 'Wineries & Vineyards', 'Aquariums', 'Arenas & Stadiums', 'Ferries', 'Theaters', 'Theaters', 'Visitor Centers', 'Hiking Trails', 'Parks', 'Public Transportation Systems', 'Libraries', 'Shopping Malls', 'Visitor Centers', 'Breweries', 'Amusement & Theme Parks • Rides & Activities', 'Breweries', 'Art Galleries • Antique Shops', 'Parks', 'Breweries', 'Marinas', 'Speciality Museums • Educational sites', 'Sports Complexes', 'Parks', 'Breweries', 'Escape Games']"
88,88,UNITED STATES,US,PENNSYLVANIA,PITTSBURGH,49,https://www.tripadvisor.com/Attractions-g53449-Activities-oa0-Pittsburgh_Pennsylvania.html,"['Arenas & Stadiums', 'Historic Sites • Gardens', 'Speciality Museums • Trams', 'Neighborhoods • Mountains', 'Arenas & Stadiums', 'Natural History Museums', 'Speciality Museums', 'History Museums', 'Neighborhoods', 'Art Museums', 'Zoos • Aquariums', 'Nature & Wildlife Areas • Zoos', 'Science Museums', 'Historic Sites • State Parks', 'Historic Sites • Trams', 'History Museums', 'Theaters', 'Art Museums', 'Speciality Museums', 'Arenas & Stadiums', 'Speciality Museums', ""Children's Museums"", 'Speciality Museums', 'Historic Sites • Religious Sites', 'Parks', 'Educational sites', 'Bridges', 'History Museums', 'Points of Interest & Landmarks', 'Theaters']"
89,89,UNITED STATES,US,FLORIDA,SARASOTA,50,https://www.tripadvisor.com/Attractions-g34618-Activities-oa0-Sarasota_Florida.html,"['Speciality Museums • Art Museums', 'Historic Walking Areas • Gardens', 'Aquariums', 'Points of Interest & Landmarks • Shopping Malls', 'Historic Sites', 'Nature & Wildlife Areas', 'Art Museums', 'Points of Interest & Landmarks • Cemeteries', 'Points of Interest & Landmarks', 'Biking Trails', 'Zoos • Gardens', 'Nature & Wildlife Areas • Zoos', 'Operas', 'Beaches • Nature & Wildlife Areas', 'Points of Interest & Landmarks', 'Theaters', 'Bodies of Water • Parks', 'Bridges • Observation Decks & Towers', 'Arenas & Stadiums', 'Theaters • Cabarets', 'Marinas', 'Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'Flea & Street Markets • Farmers Markets', 'Theaters', 'Theaters', 'Farmers Markets', 'Nature & Wildlife Areas', 'Parks', 'Libraries']"
90,90,UNITED STATES,US,KENTUCKY,LOUISVILLE,51,https://www.tripadvisor.com/Attractions-g39604-Activities-oa0-Louisville_Kentucky.html,"['Caverns & Caves', 'Speciality Museums', 'Speciality Museums', 'Historic Sites • Horse Tracks', 'Speciality Museums • Historic Sites', 'Bridges', 'Speciality Museums', 'Distilleries', 'Distilleries', 'Distilleries', 'Distilleries', 'Cemeteries', 'Distilleries', 'Arenas & Stadiums', 'Zoos', 'Speciality Museums • History Museums', 'Art Museums', 'Distilleries', 'Mysterious Sites', 'Parks', 'Historic Sites • History Museums', 'Historic Sites', 'Art Galleries • Speciality Museums', 'Parks', 'Points of Interest & Landmarks', 'Parks', 'Theaters', 'Amusement & Theme Parks • Water Parks', 'Distilleries', 'Theaters']"
91,91,UNITED STATES,US,FLORIDA,DAYTONA BEACH,52,https://www.tripadvisor.com/Attractions-g34172-Activities-oa0-Daytona_Beach_Florida.html,"['Auto Racing Tracks', 'Beaches', 'Speciality Museums', 'Equestrian Trails', 'Auto Racing Tracks', 'Arenas & Stadiums • Monuments & Statues', 'Flea & Street Markets • Shopping Malls', 'Historic Sites', 'Monuments & Statues', 'Piers & Boardwalks', 'Casinos', 'Points of Interest & Landmarks', 'Churches & Cathedrals', 'Piers & Boardwalks', 'Art Museums • History Museums', 'Points of Interest & Landmarks • Piers & Boardwalks', 'Factory Outlets', 'Water Parks', 'Theaters', 'Historic Sites • Points of Interest & Landmarks', 'Theaters', 'Points of Interest & Landmarks • Religious Sites', 'Theaters', 'Department Stores', 'Sporting Events', 'Bodies of Water', 'Theaters', 'Marinas', 'History Museums', 'Convention Centers']"
92,92,UNITED STATES,US,ARIZONA,TUCSON,53,https://www.tripadvisor.com/Attractions-g60950-Activities-oa0-Tucson_Arizona.html,"['Art Galleries • Speciality Museums', 'Canyons', 'Speciality Museums', 'Scenic Drives', 'Architectural Buildings • Missions', 'National Parks', 'Parks', 'Lookouts', 'Theaters', 'State Parks', 'Speciality Museums', 'Art Galleries • Art Museums', 'Gardens', 'Canyons', 'Zoos', 'Nature & Wildlife Areas • Parks', 'Visitor Centers', 'Scenic Drives', 'Visitor Centers', 'Universities & Schools', 'Speciality Museums', 'Natural History Museums', 'Art Galleries • Art Museums', 'Amusement & Theme Parks', 'Ranches', 'Lookouts • Hiking Trails', 'Hiking Trails', 'Art Galleries', 'Geologic Formations', 'Theaters']"
